Simulation from altruism.c performed at Mon Oct 17 14:37:13 2022

Output files are created with the same id as this file.
Predefined parameters:
Tmax = 5000001
DeltaTime = 0.080000
DeltaSpace = 0.100000
Initial population size = 335544
Number of positions = 1048576
Initial altruism level = 0.000000
Initial p = 1.000000
Death rate = 1.000000
Birth rate = 5.000000
Mutation probability production = 0.001000
Mean mutation size production = 0.005000
Mutation probability p = 0.005000
Mean mutation size p = 0.005000
Scale of altruism = 1
Scale of competition = 4
Scale of movement = 0.080000
B0 = 1.000000
BMAX = 5.000000
alpha = 0.100000
(1 - alpha)*kappa = 0.090000
kappa = 0.100000
K = 40
Number of fields (kernel) = 7
Timestep Time Population_size As Bs Mean_altruism_all Mean_altruism_A Mean_altruism_B Mean_p_all Mean_p_A Mean_p_B Mean_cost_all Mean_cost_A Mean_cost_B Mean_benefit_all Mean_benefit_A Mean_benefit_B Mean_production_all Mean_production_A Mean_production_B Covariance_p_altruism Mean_expressed_altruism
4125000 330000.000000 401316 32949 368367 117557884.593966 2.611239 128072981.368241 0.082374 0.119539 0.079050 0.028420 0.346157 0.000000 3.768467 3.832527 3.762737 0.230006 0.223606 0.230578 -9683761.720777 0.214389
4187500 335000.000000 401557 33527 368030 58672031.687944 2.653330 64016968.561139 0.083922 0.120466 0.080593 0.029255 0.350390 0.000000 3.810611 3.847085 3.807289 0.229147 0.224705 0.229551 -4923859.346302 0.221533
4250000 340000.000000 401269 32978 368291 82810457.549341 2.620749 90225580.869310 0.082867 0.126079 0.078998 0.028513 0.346936 0.000000 3.778933 3.830021 3.774359 0.228138 0.223160 0.228584 -6862267.441022 0.215384
4312500 345000.000000 401322 36503 364819 98399139.736955 2.349078 108244744.576805 0.091029 0.135872 0.086543 0.029045 0.319323 0.000000 3.757189 3.820113 3.750893 0.224680 0.220310 0.225118 -8957217.432534 0.213665
4375000 350000.000000 401048 34928 366120 73217751.658917 2.513962 80202755.324749 0.086953 0.129439 0.082900 0.029284 0.336241 0.000000 3.795694 3.855125 3.790025 0.225453 0.224464 0.225548 -6366538.042855 0.218946
4437500 355000.000000 401910 35850 366060 92350405.303652 2.415707 101394720.288993 0.089137 0.134126 0.084731 0.029102 0.326259 0.000000 3.782683 3.839555 3.777113 0.225787 0.225527 0.225813 -8231823.538808 0.215479
4500000 360000.000000 400637 35937 364700 85413245.569839 2.531866 93829740.538455 0.089280 0.128792 0.085387 0.030327 0.338097 0.000000 3.794657 3.853755 3.788834 0.233101 0.229572 0.233449 -7625693.927038 0.227108
4562500 365000.000000 401371 33721 367650 101240428.036075 2.590655 110526238.960720 0.084559 0.128691 0.080511 0.028888 0.343850 0.000000 3.781031 3.832424 3.776317 0.230966 0.226179 0.231405 -8560769.299249 0.217653
4625000 370000.000000 401230 34313 366917 100730028.558873 2.572204 110150004.688849 0.085609 0.132789 0.081197 0.029254 0.342070 0.000000 3.800099 3.851469 3.795295 0.230453 0.230590 0.230440 -8623436.055427 0.219974
4687500 375000.000000 401438 34236 367202 61003918.749639 2.637607 66691605.831985 0.085669 0.126855 0.081829 0.029750 0.348838 0.000000 3.818120 3.870811 3.813207 0.230519 0.231599 0.230418 -5226139.450775 0.224944
4750000 380000.000000 401185 31852 369333 110468126.319316 2.738994 119995113.272228 0.079968 0.124518 0.076126 0.028503 0.359003 0.000000 3.775848 3.850389 3.769420 0.232399 0.232749 0.232369 -8833898.873027 0.217462
4812500 385000.000000 401754 31311 370443 110292561.749570 2.829313 119614833.495427 0.078188 0.124047 0.074312 0.028680 0.367998 0.000000 3.789624 3.846576 3.784810 0.233520 0.234068 0.233474 -8623582.939385 0.220505
4875000 390000.000000 401558 32259 369299 82632700.062682 2.805418 89850830.035473 0.080475 0.127321 0.076383 0.029368 0.365570 0.000000 3.804894 3.843726 3.801502 0.234517 0.234219 0.234544 -6649839.691677 0.225372
4937500 395000.000000 401953 33893 368060 92618196.624639 2.699045 101146992.056688 0.084064 0.128412 0.079981 0.029932 0.354977 0.000000 3.815485 3.869929 3.810472 0.237325 0.236572 0.237394 -7785890.626513 0.227586
5000000 400000.000000 401764 34688 367076 102649487.456772 2.634191 112349673.057369 0.086811 0.132482 0.082495 0.030073 0.348315 0.000000 3.813697 3.856684 3.809635 0.238126 0.237087 0.238225 -8911124.686779 0.227434
