Simulation from altruism.c performed at Mon Oct 17 14:31:57 2022

Output files are created with the same id as this file.
Predefined parameters:
Tmax = 5000001
DeltaTime = 0.080000
DeltaSpace = 0.100000
Initial population size = 335544
Number of positions = 1048576
Initial altruism level = 0.000000
Initial p = 1.000000
Death rate = 1.000000
Birth rate = 5.000000
Mutation probability production = 0.001000
Mean mutation size production = 0.005000
Mutation probability p = 0.005000
Mean mutation size p = 0.005000
Scale of altruism = 1
Scale of competition = 4
Scale of movement = 0.080000
B0 = 1.000000
BMAX = 5.000000
alpha = 0.500000
(1 - alpha)*kappa = 0.050000
kappa = 0.100000
K = 40
Number of fields (kernel) = 7
Timestep Time Population_size As Bs Mean_altruism_all Mean_altruism_A Mean_altruism_B Mean_p_all Mean_p_A Mean_p_B Mean_cost_all Mean_cost_A Mean_cost_B Mean_benefit_all Mean_benefit_A Mean_benefit_B Mean_production_all Mean_production_A Mean_production_B Covariance_p_altruism Mean_expressed_altruism
625000 50000.000000 398379 367752 30627 0.103320 0.102798 0.109589 0.922562 0.925674 0.885187 0.069793 0.075605 0.000000 3.178708 3.178217 3.184608 0.094836 0.094671 0.096810 -0.000483 0.094895
687500 55000.000000 397069 363331 33738 0.096513 0.095861 0.103536 0.914520 0.918615 0.870414 0.065167 0.071219 0.000000 3.100185 3.097026 3.134209 0.087643 0.087447 0.089752 -0.000620 0.087716
750000 60000.000000 396362 361267 35095 0.093739 0.093019 0.101146 0.912009 0.917704 0.853390 0.063203 0.069343 0.000000 3.040522 3.038141 3.065029 0.084850 0.084740 0.085975 -0.000641 0.084783
812500 65000.000000 397621 359572 38049 0.098299 0.098055 0.100602 0.904232 0.910686 0.843236 0.065844 0.072812 0.000000 3.105787 3.108590 3.079296 0.088679 0.089090 0.084794 -0.000206 0.088672
875000 70000.000000 397521 360657 36864 0.104045 0.103882 0.105647 0.907384 0.913265 0.849844 0.069274 0.076355 0.000000 3.158588 3.163525 3.110292 0.094272 0.094739 0.089706 -0.000137 0.094248
937500 75000.000000 397752 359917 37835 0.111802 0.111555 0.114146 0.904546 0.909875 0.853847 0.073468 0.081191 0.000000 3.232082 3.236023 3.194595 0.100916 0.101312 0.097147 -0.000214 0.100944
1000000 80000.000000 397435 359783 37652 0.103296 0.103010 0.106023 0.905556 0.911073 0.852835 0.068605 0.075785 0.000000 3.138254 3.142944 3.093446 0.093265 0.093587 0.090192 -0.000275 0.093251
1062500 85000.000000 397627 358634 38993 0.098418 0.098173 0.100671 0.902086 0.908594 0.842225 0.065660 0.072799 0.000000 3.088255 3.092442 3.049739 0.088553 0.088975 0.084672 -0.000228 0.088545
1125000 90000.000000 396599 355137 41462 0.099022 0.097902 0.108621 0.894986 0.902697 0.828942 0.064891 0.072467 0.000000 3.064348 3.064417 3.063751 0.087605 0.087435 0.089067 -0.001019 0.087667
1187500 95000.000000 396889 351928 44961 0.099429 0.097868 0.111646 0.886293 0.894223 0.824226 0.064248 0.072456 0.000000 3.075926 3.069772 3.124093 0.086737 0.086201 0.090934 -0.001386 0.086782
1250000 100000.000000 397505 344382 53123 0.115864 0.114046 0.127652 0.866922 0.876347 0.805825 0.071254 0.082245 0.000000 3.153966 3.147754 3.194237 0.098851 0.098333 0.102212 -0.001594 0.098805
1312500 105000.000000 398140 344923 53217 0.126800 0.125331 0.136322 0.865163 0.873971 0.808078 0.077368 0.089305 0.000000 3.282804 3.281099 3.293852 0.108404 0.108217 0.109612 -0.001299 0.108579
1375000 110000.000000 397421 341957 55464 0.119811 0.117992 0.131028 0.860263 0.869345 0.804263 0.072766 0.084569 0.000000 3.174584 3.169449 3.206246 0.101542 0.101049 0.104581 -0.001527 0.101525
1437500 115000.000000 397852 338451 59401 0.126734 0.125390 0.134391 0.850910 0.860702 0.795115 0.075896 0.089216 0.000000 3.258772 3.260382 3.249597 0.106691 0.106750 0.106355 -0.001148 0.106669
1500000 120000.000000 399196 337048 62148 0.143951 0.141723 0.156030 0.843999 0.852972 0.795338 0.083614 0.099031 0.000000 3.365240 3.363701 3.373588 0.119624 0.118995 0.123035 -0.001870 0.119659
1562500 125000.000000 398102 331251 66851 0.137898 0.135101 0.151756 0.832664 0.842087 0.785970 0.078900 0.094823 0.000000 3.289561 3.284048 3.316880 0.112497 0.111353 0.118165 -0.002325 0.112414
1625000 130000.000000 398455 328793 69662 0.135773 0.133111 0.148336 0.825206 0.834397 0.781825 0.077455 0.093865 0.000000 3.289363 3.282044 3.323910 0.109839 0.108817 0.114666 -0.002201 0.109839
1687500 135000.000000 397607 324153 73454 0.123969 0.121140 0.136453 0.815769 0.825614 0.772320 0.070567 0.086558 0.000000 3.187849 3.177658 3.232821 0.098850 0.097738 0.103761 -0.002280 0.098761
1750000 140000.000000 398109 313328 84781 0.131693 0.128052 0.145150 0.786452 0.798531 0.741813 0.071423 0.090748 0.000000 3.219568 3.206492 3.267890 0.100729 0.099401 0.105638 -0.002842 0.100782
1812500 145000.000000 397861 302020 95841 0.135773 0.132260 0.146843 0.758773 0.770925 0.720479 0.070800 0.093267 0.000000 3.219691 3.209052 3.253219 0.100318 0.099256 0.103665 -0.002703 0.100400
1875000 150000.000000 397426 296137 101289 0.122339 0.119170 0.131604 0.745900 0.758497 0.709071 0.063634 0.085400 0.000000 3.097014 3.088093 3.123097 0.088909 0.088054 0.091407 -0.002344 0.088798
1937500 155000.000000 397329 287488 109841 0.129092 0.124287 0.141668 0.724136 0.739335 0.684353 0.063821 0.088205 0.000000 3.078059 3.064291 3.114092 0.089948 0.088435 0.093909 -0.003532 0.089928
2000000 160000.000000 398008 278612 119396 0.152425 0.146296 0.166728 0.700058 0.715859 0.663186 0.070859 0.101225 0.000000 3.224994 3.213161 3.252608 0.102434 0.100572 0.106780 -0.004273 0.102410
2062500 165000.000000 397926 266128 131798 0.164881 0.157394 0.180000 0.668918 0.686088 0.634248 0.072034 0.107708 0.000000 3.261192 3.242809 3.298310 0.105345 0.103195 0.109687 -0.004947 0.105263
2125000 170000.000000 398229 262181 136048 0.163935 0.155240 0.180693 0.658488 0.676998 0.622815 0.069949 0.106245 0.000000 3.217601 3.195363 3.260456 0.102235 0.099633 0.107248 -0.005715 0.102205
2187500 175000.000000 398175 250618 147557 0.171737 0.159997 0.191677 0.629378 0.653017 0.589226 0.068642 0.109057 0.000000 3.234131 3.215967 3.264981 0.100648 0.098449 0.104384 -0.007439 0.100705
2250000 180000.000000 397940 235307 162633 0.195946 0.176732 0.223744 0.590939 0.620974 0.547481 0.070049 0.118464 0.000000 3.260759 3.237759 3.294036 0.104273 0.101390 0.108446 -0.011518 0.104504
2312500 185000.000000 398268 226102 172166 0.204261 0.176921 0.240166 0.567476 0.605980 0.516909 0.067123 0.118234 0.000000 3.218165 3.191197 3.253581 0.100280 0.096951 0.104651 -0.015634 0.100441
2375000 190000.000000 397945 215812 182133 0.223252 0.185249 0.268282 0.542139 0.591772 0.483328 0.066492 0.122607 0.000000 3.212172 3.175698 3.255390 0.100480 0.096310 0.105421 -0.020553 0.100464
2437500 195000.000000 398107 208785 189322 0.222982 0.181068 0.269204 0.523311 0.582321 0.458234 0.063107 0.120331 0.000000 3.178928 3.145822 3.215437 0.094672 0.091406 0.098275 -0.022016 0.094960
2500000 200000.000000 397526 200055 197471 0.221540 0.176694 0.266974 0.502944 0.568642 0.436387 0.059095 0.117427 0.000000 3.086785 3.049279 3.124781 0.088775 0.085304 0.092290 -0.022648 0.088921
2562500 205000.000000 396883 189286 207597 0.230068 0.175442 0.279875 0.475740 0.550936 0.407177 0.055548 0.116470 0.000000 3.043292 3.008865 3.074683 0.083715 0.080210 0.086912 -0.025737 0.083674
2625000 210000.000000 396924 180760 216164 0.256883 0.195178 0.308481 0.456601 0.534619 0.391361 0.058272 0.127958 0.000000 3.115759 3.103404 3.126091 0.089051 0.088005 0.089925 -0.028242 0.088884
2687500 215000.000000 397481 181755 215726 0.258858 0.198251 0.309920 0.457369 0.540909 0.386984 0.059513 0.130149 0.000000 3.117128 3.161492 3.079751 0.090718 0.094171 0.087809 -0.027675 0.090654
2750000 220000.000000 398275 180131 218144 403918.444563 0.219232 737451.312060 0.452009 0.559385 0.363343 0.063887 0.141255 0.000000 3.203000 3.216904 3.191518 0.098857 0.100413 0.097572 -182574.479317 0.099154
2812500 225000.000000 397577 183706 213871 4568.486759 0.202814 8492.446391 0.462693 0.587167 0.355776 0.060964 0.131937 0.000000 3.153624 3.191594 3.121009 0.093799 0.097418 0.090690 -2113.713594 0.093713
2875000 230000.000000 397865 187518 210347 864958.884486 0.207291 1636043.431592 0.472494 0.614564 0.345843 0.063077 0.133833 0.000000 3.154464 3.177314 3.134094 0.097917 0.100515 0.095600 -408687.928750 0.097699
2937500 235000.000000 398115 180170 217945 2294267.917762 0.230089 4190884.996787 0.452029 0.613204 0.318789 0.066285 0.146467 0.000000 3.259492 3.287795 3.236094 0.104345 0.107464 0.101766 -1037074.601462 0.104128
3000000 240000.000000 397536 171299 226237 7896747.721355 0.234094 13875897.673930 0.431446 0.608583 0.297325 0.063698 0.147825 0.000000 3.207625 3.210718 3.205282 0.101768 0.100798 0.102502 -3407023.963413 0.100872
3062500 245000.000000 398426 167628 230798 4015213.219282 0.255406 6931452.175896 0.420642 0.606632 0.285558 0.066775 0.158713 0.000000 3.256228 3.237166 3.270073 0.106785 0.102817 0.109667 -1688968.812521 0.107456
3125000 250000.000000 397778 150175 247603 445823.840921 0.290909 716222.631013 0.378088 0.589397 0.249927 0.066698 0.176668 0.000000 3.285380 3.229483 3.319283 0.110101 0.101016 0.115612 -168560.644831 0.109828
3187500 255000.000000 398400 133658 264742 3350169.380062 0.342970 5041540.198292 0.334625 0.554204 0.223768 0.068438 0.203996 0.000000 3.337087 3.275481 3.368190 0.115797 0.104245 0.121630 -1121050.015747 0.115062
3250000 260000.000000 398213 117281 280932 10143628.797569 0.378285 14378300.834368 0.294525 0.522671 0.199281 0.065149 0.221206 0.000000 3.296585 3.172799 3.348263 0.112489 0.096595 0.119125 -2987556.976731 0.111412
3312500 265000.000000 397703 100623 297080 8022339.251507 0.424496 10739559.528167 0.252884 0.469555 0.179496 0.062074 0.245341 0.000000 3.266790 3.152751 3.305415 0.108993 0.093724 0.114165 -2028721.212206 0.107402
3375000 270000.000000 397597 83877 313720 19940327.795452 0.479951 25271625.877316 0.210180 0.399477 0.159569 0.057792 0.273950 0.000000 3.217838 3.094163 3.250905 0.101791 0.087632 0.105576 -4191061.826477 0.101250
3437500 275000.000000 397783 72435 325348 15100954.367679 0.531115 18463008.510171 0.181880 0.325416 0.149923 0.055034 0.302224 0.000000 3.200356 3.141797 3.213394 0.098273 0.090863 0.099923 -2746561.292819 0.096714
3500000 280000.000000 397846 70919 326927 6043581.046688 0.547625 7354591.411122 0.177045 0.301895 0.149961 0.055563 0.311703 0.000000 3.209139 3.194009 3.212422 0.097104 0.093830 0.097815 -1069983.645702 0.097618
3562500 285000.000000 397759 66480 331279 9002226.170126 0.595780 10808763.729652 0.166686 0.263545 0.147249 0.056332 0.337039 0.000000 3.207135 3.209935 3.206573 0.100511 0.097485 0.101118 -1500545.635368 0.099577
3625000 290000.000000 397825 64353 333472 20790394.130104 0.602721 24802497.679030 0.161961 0.246105 0.145724 0.055084 0.340525 0.000000 3.187219 3.164286 3.191645 0.099301 0.093003 0.100516 -3367243.113884 0.097497
3687500 295000.000000 397402 56910 340492 18635286.091894 0.667399 21749996.844300 0.143433 0.200158 0.133952 0.053592 0.374233 0.000000 3.160888 3.159248 3.161162 0.097856 0.093643 0.098560 -2672920.700849 0.095575
3750000 300000.000000 397513 59257 338256 24405750.711918 0.626082 28681244.813537 0.149367 0.204132 0.139774 0.052653 0.353214 0.000000 3.122155 3.149225 3.117413 0.096043 0.093505 0.096487 -3645424.090930 0.093330
3812500 305000.000000 398135 62296 335839 8312869.214969 0.594338 9854853.509797 0.155944 0.197268 0.148279 0.052789 0.337376 0.000000 3.142743 3.160004 3.139542 0.092675 0.092051 0.092791 -1296342.705177 0.092996
3875000 310000.000000 396720 61739 334981 7892588.355346 0.536225 9347239.453064 0.154887 0.195914 0.147325 0.047861 0.307540 0.000000 3.050361 3.057371 3.049069 0.084238 0.083476 0.084378 -1222457.135496 0.083449
3937500 315000.000000 396322 62268 334054 11169522.814508 0.524098 13251532.950532 0.155648 0.195964 0.148133 0.047397 0.301670 0.000000 3.028318 3.076685 3.019302 0.083088 0.083197 0.083067 -1738514.255758 0.082344
4000000 320000.000000 396776 62279 334497 10502545.521759 0.503242 12457983.092823 0.156780 0.200677 0.148607 0.045619 0.290636 0.000000 2.997612 3.023144 2.992858 0.079508 0.079186 0.079568 -1646585.076869 0.078990
4062500 325000.000000 396024 64207 331817 1885164.350199 0.473649 2249945.892499 0.162198 0.202324 0.154434 0.044615 0.275184 0.000000 2.977612 2.982357 2.976694 0.076687 0.076232 0.076775 -305770.270560 0.076792
4125000 330000.000000 396668 60976 335692 13570259.887164 0.495995 16035198.392211 0.153830 0.196507 0.146078 0.044046 0.286535 0.000000 2.980436 2.985593 2.979499 0.077773 0.075746 0.078141 -2087510.355098 0.076245
4187500 335000.000000 396447 60646 335801 16488907.539371 0.482153 19466820.819534 0.153335 0.198812 0.145122 0.042768 0.279577 0.000000 2.959019 2.984154 2.954480 0.075820 0.073675 0.076207 -2528324.518591 0.073757
4250000 340000.000000 396249 60775 335474 5632724.483871 0.504683 6653157.661509 0.151340 0.195979 0.143254 0.044568 0.290580 0.000000 2.966828 2.947970 2.970244 0.075518 0.072670 0.076034 -852459.105706 0.077406
4312500 345000.000000 395501 59246 336255 14744003.393424 0.473975 17341803.268416 0.149804 0.196504 0.141575 0.041181 0.274905 0.000000 2.879585 2.900427 2.875913 0.073334 0.072857 0.073418 -2208705.076810 0.071001
4375000 350000.000000 396200 60299 335901 12804421.961614 0.540684 15102997.456360 0.152832 0.192585 0.145696 0.047237 0.310377 0.000000 3.012170 3.083100 2.999437 0.084642 0.087022 0.084215 -1956931.226749 0.082288
4437500 355000.000000 396561 66106 330455 6957838.087794 0.487786 8349721.437678 0.166808 0.206070 0.158954 0.047222 0.283278 0.000000 3.021590 3.086667 3.008571 0.082419 0.086885 0.081525 -1160626.217999 0.081313
4500000 360000.000000 397447 76050 321397 7103434.886208 0.466118 8784272.565613 0.191603 0.234544 0.181442 0.052194 0.272775 0.000000 3.090831 3.189152 3.067566 0.090202 0.098215 0.088306 -1361037.665426 0.089190
4562500 365000.000000 397817 83748 314069 3792883.652842 0.450427 4804274.087542 0.210114 0.249389 0.199641 0.055712 0.264642 0.000000 3.190371 3.244060 3.176054 0.095155 0.099220 0.094071 -796938.534423 0.094823
4625000 370000.000000 396792 81398 315394 866655.067810 0.394324 1090324.373861 0.205309 0.245512 0.194934 0.048221 0.235064 0.000000 3.025591 3.083791 3.010571 0.081012 0.084169 0.080198 -177932.227019 0.080892
4687500 375000.000000 396226 81953 314273 1817153.384273 0.373558 2291012.547126 0.207602 0.250129 0.196512 0.046304 0.223869 0.000000 2.995097 3.024397 2.987457 0.077779 0.079552 0.077316 -377244.131213 0.077264
4750000 380000.000000 395878 82188 313690 2430222.615402 0.347921 3066950.301078 0.207599 0.251541 0.196086 0.043563 0.209832 0.000000 2.911658 2.930450 2.906735 0.072506 0.072945 0.072391 -504511.194211 0.072232
4812500 385000.000000 395647 80579 315068 1564137.730405 0.354820 1964167.646446 0.203192 0.252195 0.190659 0.043465 0.213415 0.000000 2.906451 2.926889 2.901224 0.072159 0.073144 0.071907 -317819.758763 0.072264
4875000 390000.000000 395674 75783 319891 4543158.384379 0.366020 5619444.194562 0.191222 0.242204 0.179145 0.041964 0.219101 0.000000 2.900014 2.914640 2.896549 0.070623 0.070249 0.070712 -868753.567813 0.070103
4937500 395000.000000 395751 76280 319471 5107388.270713 0.361492 6326877.832255 0.193573 0.237329 0.183126 0.041838 0.217063 0.000000 2.911821 2.912204 2.911730 0.070560 0.069220 0.070880 -988653.344375 0.069677
5000000 400000.000000 395761 75334 320427 11549823.669436 0.341052 14265245.249454 0.189935 0.234062 0.179561 0.039243 0.206162 0.000000 2.841489 2.843665 2.840977 0.066058 0.064290 0.066474 -2193715.595130 0.064920
