Simulation from altruism.c performed at Mon Oct 17 14:32:33 2022

Output files are created with the same id as this file.
Predefined parameters:
Tmax = 5000001
DeltaTime = 0.080000
DeltaSpace = 0.100000
Initial population size = 335544
Number of positions = 1048576
Initial altruism level = 0.000000
Initial p = 1.000000
Death rate = 1.000000
Birth rate = 5.000000
Mutation probability production = 0.001000
Mean mutation size production = 0.005000
Mutation probability p = 0.005000
Mean mutation size p = 0.005000
Scale of altruism = 1
Scale of competition = 4
Scale of movement = 0.080000
B0 = 1.000000
BMAX = 5.000000
alpha = 0.100000
(1 - alpha)*kappa = 0.090000
kappa = 0.100000
K = 40
Number of fields (kernel) = 7
Timestep Time Population_size As Bs Mean_altruism_all Mean_altruism_A Mean_altruism_B Mean_p_all Mean_p_A Mean_p_B Mean_cost_all Mean_cost_A Mean_cost_B Mean_benefit_all Mean_benefit_A Mean_benefit_B Mean_production_all Mean_production_A Mean_production_B Covariance_p_altruism Mean_expressed_altruism
812500 65000.000000 398199 309343 88856 0.167082 0.163923 0.178080 0.776862 0.786834 0.742145 0.054051 0.069576 0.000000 3.394412 3.387719 3.417716 0.127304 0.126363 0.130581 -0.002495 0.127345
875000 70000.000000 400043 308084 91959 0.183559 0.180861 0.192598 0.770421 0.781555 0.733120 0.056142 0.072899 0.000000 3.429945 3.425324 3.445426 0.139404 0.139315 0.139705 -0.002014 0.139286
937500 75000.000000 400512 305857 94655 0.230399 0.229396 0.233639 0.763237 0.775600 0.723290 0.063516 0.083173 0.000000 3.619599 3.625657 3.600023 0.175077 0.177288 0.167932 -0.000772 0.175182
1000000 80000.000000 400249 303390 96859 0.253819 0.253123 0.255999 0.758225 0.772055 0.714906 0.066657 0.087937 0.000000 3.697180 3.706086 3.669282 0.191958 0.195084 0.182164 -0.000494 0.191868
1062500 85000.000000 401158 299577 101581 0.248248 0.246778 0.252583 0.747035 0.761699 0.703790 0.064610 0.086518 0.000000 3.673215 3.682544 3.645704 0.184330 0.186963 0.176564 -0.001120 0.184289
1125000 90000.000000 401309 298057 103252 0.261648 0.260154 0.265960 0.742744 0.758067 0.698511 0.066245 0.089194 0.000000 3.701780 3.714154 3.666060 0.193138 0.196037 0.184771 -0.001199 0.193219
1187500 95000.000000 400068 295059 105009 0.270539 0.269050 0.274724 0.736876 0.753281 0.690780 0.066866 0.090663 0.000000 3.706565 3.722262 3.662460 0.198239 0.201578 0.188859 -0.001115 0.198430
1250000 100000.000000 401228 294279 106949 0.290722 0.287783 0.298809 0.732913 0.751547 0.681642 0.068753 0.093739 0.000000 3.745379 3.757480 3.712081 0.210793 0.213928 0.202168 -0.002281 0.211073
1312500 105000.000000 401419 286746 114673 0.309486 0.304885 0.320991 0.715122 0.735423 0.664357 0.069122 0.096765 0.000000 3.788824 3.800977 3.758432 0.218016 0.221031 0.210477 -0.003304 0.217789
1375000 110000.000000 401296 284742 116554 0.308737 0.303008 0.322735 0.710045 0.730462 0.660166 0.068395 0.096391 0.000000 3.791646 3.801049 3.768675 0.215150 0.217460 0.209507 -0.004067 0.215001
1437500 115000.000000 401169 281306 119863 0.309353 0.301687 0.327346 0.700627 0.723508 0.646928 0.067399 0.096117 0.000000 3.771428 3.779678 3.752065 0.211214 0.212966 0.207100 -0.005528 0.211548
1500000 120000.000000 401575 277134 124441 0.307304 0.296974 0.330310 0.689452 0.717678 0.626591 0.065666 0.095152 0.000000 3.752700 3.766052 3.722964 0.204802 0.206784 0.200388 -0.007069 0.204947
1562500 125000.000000 400805 272213 128592 0.309938 0.295556 0.340382 0.679490 0.709323 0.616337 0.064240 0.094586 0.000000 3.738815 3.742544 3.730919 0.201043 0.201512 0.200050 -0.009556 0.200732
1625000 130000.000000 400720 265606 135114 0.314416 0.296459 0.349716 0.662544 0.695852 0.597068 0.062737 0.094651 0.000000 3.736661 3.737776 3.734471 0.196419 0.196328 0.196598 -0.011895 0.196499
1687500 135000.000000 399971 259060 140911 0.318453 0.295118 0.361353 0.648053 0.685040 0.580053 0.060899 0.094024 0.000000 3.703647 3.702274 3.706172 0.191294 0.189640 0.194335 -0.015080 0.191147
1750000 140000.000000 400623 254365 146258 0.327265 0.296134 0.381405 0.635663 0.678155 0.561763 0.059553 0.093796 0.000000 3.680597 3.673537 3.692874 0.188291 0.185897 0.192455 -0.019739 0.188023
1812500 145000.000000 400832 245372 155460 0.347243 0.306705 0.411225 0.612443 0.661168 0.535538 0.058092 0.094898 0.000000 3.669046 3.656784 3.688401 0.187633 0.183507 0.194145 -0.025034 0.187752
1875000 150000.000000 400275 238255 162020 0.358198 0.309914 0.429200 0.595973 0.650992 0.515065 0.056393 0.094742 0.000000 3.649804 3.641026 3.662711 0.184667 0.180024 0.191495 -0.028809 0.184469
1937500 155000.000000 400945 230785 170160 0.384603 0.322439 0.468914 0.575282 0.636676 0.492014 0.055926 0.097160 0.000000 3.682346 3.670214 3.698801 0.185536 0.181851 0.190533 -0.035719 0.185597
2000000 160000.000000 401228 221903 179325 60559.230423 0.337777 135496.913149 0.552664 0.621789 0.467127 0.054760 0.099013 0.000000 3.679918 3.669306 3.693050 0.186988 0.181903 0.193280 -33468.744647 0.186811
2062500 165000.000000 400618 216370 184248 0.429315 0.341364 0.532599 0.539960 0.607596 0.460531 0.053675 0.099382 0.000000 3.675483 3.652883 3.702024 0.184380 0.177734 0.192185 -0.047433 0.184368
2125000 170000.000000 400384 209689 190695 0.457359 0.348876 0.576647 0.522559 0.596093 0.441701 0.052301 0.099864 0.000000 3.672774 3.637064 3.712040 0.181809 0.173189 0.191287 -0.057188 0.182713
2187500 175000.000000 401124 200757 200367 185255.640018 0.365105 370871.501041 0.499650 0.579309 0.419836 0.051030 0.101961 0.000000 3.670396 3.640591 3.700259 0.182471 0.173208 0.191753 -92562.780606 0.182730
2250000 180000.000000 401232 188382 212850 274819.711781 0.403399 518047.388321 0.470328 0.554960 0.395425 0.050156 0.106826 0.000000 3.670023 3.647429 3.690020 0.189514 0.180690 0.197323 -129255.306115 0.189399
2312500 185000.000000 400525 181178 219347 79005.194125 0.406671 144262.204166 0.453778 0.542487 0.380505 0.048394 0.106983 0.000000 3.671797 3.636822 3.700686 0.184369 0.174632 0.192411 -35850.609881 0.183958
2375000 190000.000000 399481 173976 225505 4984018.612384 0.410951 8829164.177283 0.435830 0.533135 0.360759 0.046826 0.107522 0.000000 3.646944 3.612822 3.673268 0.179778 0.169924 0.187381 -2172182.635198 0.178971
2437500 195000.000000 400861 164896 235965 16376886.302988 0.429754 27821308.030586 0.411327 0.516692 0.337695 0.045166 0.109799 0.000000 3.638141 3.610057 3.657766 0.179566 0.168737 0.187134 -6736247.632322 0.176781
2500000 200000.000000 400394 157477 242917 7744211.705433 0.459404 12764589.671533 0.391709 0.492112 0.326620 0.044505 0.113156 0.000000 3.647426 3.591351 3.683777 0.180860 0.167383 0.189598 -3033473.986721 0.180686
2562500 205000.000000 400931 143934 256997 6840293.138501 0.509570 10671274.353272 0.359394 0.473888 0.295270 0.042908 0.119522 0.000000 3.661749 3.613993 3.688495 0.184226 0.170935 0.191670 -2458361.781767 0.182935
2625000 210000.000000 400445 117404 283041 1862591.722267 0.718898 2635185.212820 0.292673 0.398877 0.248621 0.042382 0.144559 0.000000 3.716466 3.669915 3.735776 0.210078 0.192398 0.217411 -545130.744611 0.210769
2687500 215000.000000 401291 95355 305936 8019052.963611 1.023783 10518453.811246 0.237934 0.342839 0.205236 0.042455 0.178668 0.000000 3.836610 3.786503 3.852227 0.244323 0.222263 0.251199 -1908002.062533 0.243272
2750000 220000.000000 401764 80739 321025 31253459.542189 1.238046 39113822.348881 0.201252 0.302185 0.175867 0.040637 0.202216 0.000000 3.862053 3.832637 3.869451 0.250887 0.230974 0.255895 -6289832.305827 0.248799
2812500 225000.000000 401119 72257 328862 45180078.466210 1.372911 55106968.257462 0.180783 0.286666 0.157518 0.038933 0.216126 0.000000 3.866761 3.828647 3.875136 0.251037 0.229319 0.255809 -8167780.937866 0.247314
2875000 230000.000000 401495 65712 335783 88815731.299258 1.475837 106196775.718291 0.164978 0.286193 0.141257 0.037026 0.226229 0.000000 3.842012 3.814830 3.847331 0.246201 0.223297 0.250683 -14652680.005334 0.241548
2937500 235000.000000 400914 61942 338972 61350519.482808 1.510318 72561397.620974 0.155521 0.276620 0.133392 0.035511 0.229840 0.000000 3.809041 3.801874 3.810350 0.239405 0.221016 0.242765 -9541289.224337 0.233347
3000000 240000.000000 401033 59324 341709 75409513.811266 1.498933 88501337.288018 0.148124 0.276230 0.125884 0.033777 0.228331 0.000000 3.796932 3.779631 3.799936 0.233294 0.214294 0.236593 -11169970.186424 0.221734
3062500 245000.000000 401599 56360 345239 75044409.132190 1.589565 87295350.680227 0.140505 0.244840 0.123472 0.033572 0.239221 0.000000 3.795169 3.811737 3.792464 0.229979 0.221439 0.231373 -10544115.219734 0.223078
3125000 250000.000000 400550 53771 346779 92632142.420972 1.670959 106995534.784026 0.134164 0.243330 0.117237 0.033200 0.247310 0.000000 3.801253 3.808383 3.800148 0.231757 0.220792 0.233457 -12427909.290014 0.224314
3187500 255000.000000 400783 49845 350938 108471859.867877 1.715401 123878512.238411 0.124596 0.233956 0.109064 0.031374 0.252268 0.000000 3.738599 3.802744 3.729488 0.227524 0.217775 0.228909 -13515191.413316 0.213343
3250000 260000.000000 401541 50449 351092 94292663.583986 1.781550 107841734.754135 0.125066 0.231321 0.109798 0.032579 0.259309 0.000000 3.782501 3.834062 3.775092 0.232075 0.221131 0.233647 -11792774.255005 0.223831
3312500 265000.000000 401179 52264 348915 72544556.176057 1.735440 83411009.591027 0.130552 0.232932 0.115216 0.033150 0.254463 0.000000 3.807297 3.818502 3.805619 0.232182 0.219069 0.234146 -9470812.046545 0.226086
3375000 270000.000000 401678 50030 351648 76544594.230686 1.784743 87434819.569860 0.124571 0.233841 0.109025 0.032300 0.259326 0.000000 3.795991 3.826710 3.791620 0.229933 0.214923 0.232068 -9535271.068857 0.222294
3437500 275000.000000 401206 47750 353456 55686956.494880 1.860599 63209963.838892 0.119229 0.233132 0.103841 0.031751 0.266776 0.000000 3.794464 3.809850 3.792386 0.229693 0.214566 0.231737 -6639475.690002 0.221441
3500000 280000.000000 401199 46650 354549 69597878.980676 1.956622 78755261.918361 0.116055 0.212964 0.103304 0.032217 0.277068 0.000000 3.815813 3.827896 3.814224 0.236955 0.219271 0.239282 -8077164.252324 0.227509
3562500 285000.000000 402118 45046 357072 78120945.589184 2.014263 87976201.739979 0.111469 0.208360 0.099246 0.031689 0.282882 0.000000 3.809026 3.821560 3.807444 0.232605 0.213167 0.235058 -8708092.181646 0.225641
3625000 290000.000000 401556 43605 357951 92406194.017061 2.052103 103662963.800164 0.108400 0.201671 0.097038 0.031149 0.286853 0.000000 3.804484 3.806065 3.804291 0.229662 0.214580 0.231500 -10016841.603296 0.222838
3687500 295000.000000 401125 41871 359254 88893066.392187 2.065059 99253539.752098 0.105039 0.199596 0.094018 0.030089 0.288254 0.000000 3.787882 3.799436 3.786536 0.227943 0.210049 0.230028 -9337202.693223 0.215559
3750000 300000.000000 401221 41500 359721 52986130.608036 2.105802 59098991.221798 0.104088 0.187651 0.094447 0.030276 0.292708 0.000000 3.802444 3.806169 3.802014 0.226224 0.210239 0.228068 -5515203.370716 0.217812
3812500 305000.000000 401172 40184 360988 80290763.356461 2.132365 89228467.515687 0.100564 0.184971 0.091169 0.029575 0.295259 0.000000 3.781708 3.795588 3.780163 0.223959 0.209333 0.225587 -8074400.003598 0.213592
3875000 310000.000000 401687 42033 359654 74959715.727056 2.064492 83720306.862924 0.104581 0.186491 0.095008 0.030170 0.288323 0.000000 3.769549 3.782299 3.768059 0.221659 0.208754 0.223167 -7839385.697799 0.216031
3937500 315000.000000 402263 41101 361162 52274663.662671 2.111981 58223630.786551 0.101445 0.159076 0.094886 0.030070 0.294301 0.000000 3.800505 3.819823 3.798307 0.221492 0.211843 0.222590 -5303001.230746 0.215790
4000000 320000.000000 401475 40324 361151 63438904.752703 2.174818 70522120.104593 0.099738 0.160377 0.092968 0.030167 0.300347 0.000000 3.800337 3.808087 3.799471 0.220164 0.207560 0.221571 -6327274.879681 0.218438
4062500 325000.000000 401392 40714 360678 77988879.365942 2.065336 86792408.137914 0.101533 0.164392 0.094437 0.029316 0.289023 0.000000 3.770833 3.777482 3.770083 0.217429 0.206115 0.218706 -7918439.043387 0.209491
4125000 330000.000000 400929 37788 363141 65883624.009492 2.234124 72739391.602929 0.093784 0.157254 0.087179 0.028874 0.306348 0.000000 3.770594 3.789477 3.768629 0.218079 0.210182 0.218901 -6178815.534771 0.210569
4187500 335000.000000 401025 39719 361306 58641806.222821 2.207761 65088402.220878 0.098416 0.161868 0.091440 0.030079 0.303691 0.000000 3.774245 3.798742 3.771552 0.218736 0.211273 0.219557 -5771269.048101 0.218665
4250000 340000.000000 401572 36812 364760 77788519.594060 2.352096 85639026.493694 0.092069 0.159580 0.085255 0.029161 0.318113 0.000000 3.775316 3.774778 3.775371 0.221661 0.210744 0.222762 -7161879.979348 0.215616
4312500 345000.000000 401186 36185 365001 106324826.793177 2.406203 116865520.573313 0.089912 0.148594 0.084094 0.029233 0.324112 0.000000 3.798488 3.817894 3.796564 0.223542 0.212973 0.224590 -9559835.494561 0.217028
4375000 350000.000000 401266 36350 364916 62262930.255307 2.374970 68465062.878843 0.090356 0.146234 0.084790 0.029073 0.320932 0.000000 3.785654 3.805514 3.783676 0.220434 0.212685 0.221206 -5625853.267070 0.215144
4437500 355000.000000 401116 36292 364824 94607095.729220 2.390765 104018430.047794 0.091316 0.155731 0.084909 0.029163 0.322326 0.000000 3.779573 3.785867 3.778947 0.224080 0.217587 0.224726 -8639181.100397 0.216311
4500000 360000.000000 401437 39432 362005 86694591.319600 2.227980 96137944.414340 0.097945 0.153693 0.091873 0.030146 0.306902 0.000000 3.802487 3.866154 3.795552 0.225347 0.224995 0.225385 -8491328.141908 0.218848
4562500 365000.000000 400976 40740 360236 56340462.551872 2.168740 62712147.658329 0.102121 0.149938 0.096713 0.030597 0.301150 0.000000 3.801872 3.859927 3.795307 0.228724 0.228159 0.228787 -5753538.306272 0.220349
4625000 370000.000000 401572 38672 362900 74859382.994092 2.280375 82836682.445624 0.096584 0.144698 0.091457 0.030080 0.312353 0.000000 3.814698 3.864549 3.809386 0.227293 0.226227 0.227407 -7230217.055560 0.219604
4687500 375000.000000 400674 36954 363720 62060411.676791 2.417900 68365757.447584 0.091675 0.139852 0.086780 0.030085 0.326194 0.000000 3.810231 3.855554 3.805626 0.228949 0.226401 0.229208 -5689358.596688 0.223002
4750000 380000.000000 401353 37516 363837 84557477.562705 2.373481 93276377.067702 0.093825 0.135689 0.089508 0.030097 0.321982 0.000000 3.799525 3.855095 3.793795 0.232661 0.228798 0.233060 -7933608.759454 0.221858
4812500 385000.000000 400461 35574 364887 96204979.647092 2.465476 105584310.394032 0.089318 0.136516 0.084717 0.029398 0.330936 0.000000 3.780979 3.835019 3.775710 0.232066 0.224009 0.232851 -8592841.101727 0.219015
4875000 390000.000000 402415 36277 366138 72699682.068537 2.474895 79902775.646965 0.090064 0.128515 0.086254 0.029952 0.332253 0.000000 3.826708 3.849650 3.824435 0.230704 0.222908 0.231476 -6547590.055526 0.223107
4937500 395000.000000 401656 34901 366755 66047114.878127 2.611417 72332265.087997 0.087232 0.124920 0.083646 0.030060 0.345939 0.000000 3.830114 3.852482 3.827985 0.231318 0.223839 0.232030 -5761448.128194 0.226913
5000000 400000.000000 401071 36842 364229 50285409.741930 2.491921 55371811.357137 0.091631 0.130417 0.087708 0.030656 0.333727 0.000000 3.837208 3.842370 3.836686 0.232180 0.224610 0.232946 -4607712.718659 0.228906
